danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,main_artist,playlist
0.689,0.648,3,-5.181,0,0.408,0.0964,0,0.228,0.501,184.122,audio_features,6zEPJJzojnfOrvfyuJiPtF,spotify:track:6zEPJJzojnfOrvfyuJiPtF,https://api.spotify.com/v1/tracks/6zEPJJzojnfOrvfyuJiPtF,https://api.spotify.com/v1/audio-analysis/6zEPJJzojnfOrvfyuJiPtF,197558,4,47,Injury Reserve,I'm a god
0.687,0.672,0,-5.975,0,0.0573,0.198,0,0.175,0.792,80.035,audio_features,42tBlHWL3VfDkUM2iWcc5p,spotify:track:42tBlHWL3VfDkUM2iWcc5p,https://api.spotify.com/v1/tracks/42tBlHWL3VfDkUM2iWcc5p,https://api.spotify.com/v1/audio-analysis/42tBlHWL3VfDkUM2iWcc5p,261000,4,67,BROCKHAMPTON,I'm a god
0.644,0.479,4,-8.352,1,0.177,0.169,0,0.639,0.612,79.929,audio_features,2rmq49FcJ4U3wh1Z7C9UxE,spotify:track:2rmq49FcJ4U3wh1Z7C9UxE,https://api.spotify.com/v1/tracks/2rmq49FcJ4U3wh1Z7C9UxE,https://api.spotify.com/v1/audio-analysis/2rmq49FcJ4U3wh1Z7C9UxE,180680,4,71,Childish Gambino,I'm a god
0.884,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059,audio_features,0N3W5peJUQtI4eyR6GJT5O,spotify:track:0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,234693,4,72,Kendrick Lamar,I'm a god
0.813,0.808,2,-5.541,1,0.286,0.00693,0,0.133,0.547,181.993,audio_features,4fndbjoz1qJyK6JcLdKfzm,spotify:track:4fndbjoz1qJyK6JcLdKfzm,https://api.spotify.com/v1/tracks/4fndbjoz1qJyK6JcLdKfzm,https://api.spotify.com/v1/audio-analysis/4fndbjoz1qJyK6JcLdKfzm,192132,4,20,Migos,I'm a god
0.737,0.737,4,-3.72,0,0.238,0.00158,0,0.28,0.5,134.066,audio_features,7J6bnDDitOwfelaJNixHhL,spotify:track:7J6bnDDitOwfelaJNixHhL,https://api.spotify.com/v1/tracks/7J6bnDDitOwfelaJNixHhL,https://api.spotify.com/v1/audio-analysis/7J6bnDDitOwfelaJNixHhL,148560,4,69,Huncho Jack,I'm a god
0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,audio_features,1wHZx0LgzFHyeIZkUydNXq,spotify:track:1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,262693,4,75,Travis Scott,I'm a god
0.695,0.628,5,-8.627,1,0.145,0.337,0.219,0.143,0.21,119.949,audio_features,4oRqSiVyGrwb8dnJBO6FNu,spotify:track:4oRqSiVyGrwb8dnJBO6FNu,https://api.spotify.com/v1/tracks/4oRqSiVyGrwb8dnJBO6FNu,https://api.spotify.com/v1/audio-analysis/4oRqSiVyGrwb8dnJBO6FNu,244653,4,57,Childish Gambino,I'm a god
0.907,0.543,6,-6.432,1,0.439,0.00359,0,0.0592,0.464,140.034,audio_features,70DyFzyaMiJV6q4DNm71kM,spotify:track:70DyFzyaMiJV6q4DNm71kM,https://api.spotify.com/v1/tracks/70DyFzyaMiJV6q4DNm71kM,https://api.spotify.com/v1/audio-analysis/70DyFzyaMiJV6q4DNm71kM,191785,4,12,Danny Brown,I'm a god
0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4,71,Kendrick Lamar,I'm a god
0.915,0.54,7,-6.578,1,0.0661,0.445,3.63e-05,0.11,0.111,100.039,audio_features,4uQ7wYsuL0DryknoDc11Hk,spotify:track:4uQ7wYsuL0DryknoDc11Hk,https://api.spotify.com/v1/tracks/4uQ7wYsuL0DryknoDc11Hk,https://api.spotify.com/v1/audio-analysis/4uQ7wYsuL0DryknoDc11Hk,183159,4,68,Vince Staples,I'm a god
0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,audio_features,439TlnnznSiBbQbgXiBqAd,spotify:track:439TlnnznSiBbQbgXiBqAd,https://api.spotify.com/v1/tracks/439TlnnznSiBbQbgXiBqAd,https://api.spotify.com/v1/audio-analysis/439TlnnznSiBbQbgXiBqAd,350120,4,66,Kendrick Lamar,I'm a god
0.808,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036,audio_features,7HRv1sYuwgoea1m0JRvChV,spotify:track:7HRv1sYuwgoea1m0JRvChV,https://api.spotify.com/v1/tracks/7HRv1sYuwgoea1m0JRvChV,https://api.spotify.com/v1/audio-analysis/7HRv1sYuwgoea1m0JRvChV,266000,4,69,BROCKHAMPTON,I'm a god
0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,audio_features,21yRtB6B8EMounImAfHRCP,spotify:track:21yRtB6B8EMounImAfHRCP,https://api.spotify.com/v1/tracks/21yRtB6B8EMounImAfHRCP,https://api.spotify.com/v1/audio-analysis/21yRtB6B8EMounImAfHRCP,205093,4,71,"Tyler, The Creator",I'm a god
0.776,0.388,0,-9.143,1,0.282,0.147,0,0.394,0.294,75.01,audio_features,1xfFPJdRjgDAaMcDgbXwyh,spotify:track:1xfFPJdRjgDAaMcDgbXwyh,https://api.spotify.com/v1/tracks/1xfFPJdRjgDAaMcDgbXwyh,https://api.spotify.com/v1/audio-analysis/1xfFPJdRjgDAaMcDgbXwyh,161000,4,64,BROCKHAMPTON,I'm a god
0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,audio_features,4bEcoz1OcfMgUbp2ft8ieQ,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,https://api.spotify.com/v1/tracks/4bEcoz1OcfMgUbp2ft8ieQ,https://api.spotify.com/v1/audio-analysis/4bEcoz1OcfMgUbp2ft8ieQ,255653,4,71,"Tyler, The Creator",I'm a god
0.919,0.519,6,-7.639,0,0.0902,0.0886,0,0.135,0.326,112.991,audio_features,2yJ9GVCLMmzBBfQAnfzlwr,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr,https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr,313573,4,65,ScHoolboy Q,I'm a god
0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,audio_features,7yyRTcZmCiyzzJlNzGC9Ol,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,https://api.spotify.com/v1/tracks/7yyRTcZmCiyzzJlNzGC9Ol,https://api.spotify.com/v1/audio-analysis/7yyRTcZmCiyzzJlNzGC9Ol,225205,4,70,DRAM,I'm a god
0.865,0.472,11,-7.359,0,0.237,0.223,5.39e-05,0.109,0.843,130.011,audio_features,5FX89IUKm9QJT9ymrmyK4k,spotify:track:5FX89IUKm9QJT9ymrmyK4k,https://api.spotify.com/v1/tracks/5FX89IUKm9QJT9ymrmyK4k,https://api.spotify.com/v1/audio-analysis/5FX89IUKm9QJT9ymrmyK4k,192029,4,62,Isaiah Rashad,I'm a god
0.681,0.621,1,-10.024,1,0.34,0.036,0.00555,0.138,0.428,135.538,audio_features,33pDmPx2pkJ7JCAQpRDQ9B,spotify:track:33pDmPx2pkJ7JCAQpRDQ9B,https://api.spotify.com/v1/tracks/33pDmPx2pkJ7JCAQpRDQ9B,https://api.spotify.com/v1/audio-analysis/33pDmPx2pkJ7JCAQpRDQ9B,298027,4,64,KAYTRANADA,I'm a god
0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4,86,Lil Uzi Vert,I'm a god
0.489,0.718,6,-5.989,1,0.11,0.0122,0,0.0546,0.0568,207.986,audio_features,1j6kDJttn6wbVyMaM42Nxm,spotify:track:1j6kDJttn6wbVyMaM42Nxm,https://api.spotify.com/v1/tracks/1j6kDJttn6wbVyMaM42Nxm,https://api.spotify.com/v1/audio-analysis/1j6kDJttn6wbVyMaM42Nxm,126960,4,67,A$AP Rocky,I'm a god
0.593,0.764,8,-5.905,1,0.274,0.0693,0,0.134,0.377,150.16,audio_features,6A3hUBzQ0k6chtNJlGxDQn,spotify:track:6A3hUBzQ0k6chtNJlGxDQn,https://api.spotify.com/v1/tracks/6A3hUBzQ0k6chtNJlGxDQn,https://api.spotify.com/v1/audio-analysis/6A3hUBzQ0k6chtNJlGxDQn,256253,4,50,Injury Reserve,I'm a god
0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,audio_features,6p8NuHm8uCGnn2Dtbtf7zE,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,304041,4,78,Migos,I'm a god
0.556,0.45,5,-11.874,1,0.0338,0.0105,0.0483,0.0707,0.25,117.99,audio_features,4r0GVpjSsKSR1biv4fOoa5,spotify:track:4r0GVpjSsKSR1biv4fOoa5,https://api.spotify.com/v1/tracks/4r0GVpjSsKSR1biv4fOoa5,https://api.spotify.com/v1/audio-analysis/4r0GVpjSsKSR1biv4fOoa5,379227,3,66,Childish Gambino,I'm a god
0.864,0.551,3,-5.198,1,0.22,0.144,0,0.104,0.38,139.934,audio_features,0tPShxf8VJUH6RBDEP3tVB,spotify:track:0tPShxf8VJUH6RBDEP3tVB,https://api.spotify.com/v1/tracks/0tPShxf8VJUH6RBDEP3tVB,https://api.spotify.com/v1/audio-analysis/0tPShxf8VJUH6RBDEP3tVB,238534,4,59,Wiz Khalifa,I'm a god
0.898,0.547,3,-5.707,0,0.313,0.484,1.04e-05,0.37,0.763,100.01,audio_features,6eL1ncVDtQHgSm3E288TS7,spotify:track:6eL1ncVDtQHgSm3E288TS7,https://api.spotify.com/v1/tracks/6eL1ncVDtQHgSm3E288TS7,https://api.spotify.com/v1/audio-analysis/6eL1ncVDtQHgSm3E288TS7,198133,4,66,Vince Staples,I'm a god
0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,audio_features,430qNtapCS3Ue1yoSql1oV,spotify:track:430qNtapCS3Ue1yoSql1oV,https://api.spotify.com/v1/tracks/430qNtapCS3Ue1yoSql1oV,https://api.spotify.com/v1/audio-analysis/430qNtapCS3Ue1yoSql1oV,206267,4,65,"Tyler, The Creator",I'm a god
0.692,0.983,1,-3.469,1,0.29,0.0417,0,0.21,0.792,75.992,audio_features,6dHatCnuOb1TdBIeJTK3Y0,spotify:track:6dHatCnuOb1TdBIeJTK3Y0,https://api.spotify.com/v1/tracks/6dHatCnuOb1TdBIeJTK3Y0,https://api.spotify.com/v1/audio-analysis/6dHatCnuOb1TdBIeJTK3Y0,319434,4,54,Danny Brown,I'm a god
0.924,0.716,11,-5.801,1,0.165,0.0716,0,0.201,0.254,129.987,audio_features,4Kw3CztmD15X1QGDnnHmLD,spotify:track:4Kw3CztmD15X1QGDnnHmLD,https://api.spotify.com/v1/tracks/4Kw3CztmD15X1QGDnnHmLD,https://api.spotify.com/v1/audio-analysis/4Kw3CztmD15X1QGDnnHmLD,287992,4,59,Migos,I'm a god
0.483,0.841,5,-5.115,0,0.0964,0.0108,2.71e-06,0.382,0.204,114.382,audio_features,7ItFoQDmQIh3MAPsxiP6Vt,spotify:track:7ItFoQDmQIh3MAPsxiP6Vt,https://api.spotify.com/v1/tracks/7ItFoQDmQIh3MAPsxiP6Vt,https://api.spotify.com/v1/audio-analysis/7ItFoQDmQIh3MAPsxiP6Vt,177025,4,52,Danny Brown,I'm a god
0.863,0.576,5,-5.687,0,0.239,0.124,0,0.143,0.832,132.054,audio_features,55OdqrG8WLmsYyY1jijD9b,spotify:track:55OdqrG8WLmsYyY1jijD9b,https://api.spotify.com/v1/tracks/55OdqrG8WLmsYyY1jijD9b,https://api.spotify.com/v1/audio-analysis/55OdqrG8WLmsYyY1jijD9b,236293,4,69,Young Thug,I'm a god
0.817,0.587,2,-6.502,1,0.108,0.052,0.00165,0.185,0.352,140.062,audio_features,2XaInsPPUkZRkY4uFJ3AHK,spotify:track:2XaInsPPUkZRkY4uFJ3AHK,https://api.spotify.com/v1/tracks/2XaInsPPUkZRkY4uFJ3AHK,https://api.spotify.com/v1/audio-analysis/2XaInsPPUkZRkY4uFJ3AHK,209143,4,70,Gucci Mane,I'm a god
0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,audio_features,7EoSDrwBPUBeBEORrpvgko,spotify:track:7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/tracks/7EoSDrwBPUBeBEORrpvgko,https://api.spotify.com/v1/audio-analysis/7EoSDrwBPUBeBEORrpvgko,138936,4,62,Ugly God,I'm a god
0.95,0.743,10,-5.861,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,audio_features,76Y0gxtTxN0FyDCYh5qYQj,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/tracks/76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/audio-analysis/76Y0gxtTxN0FyDCYh5qYQj,257546,4,69,Migos,I'm a god
0.712,0.847,11,-3.088,0,0.147,0.00814,0,0.381,0.594,148.936,audio_features,79ji61eEDBXXcpR0DBjcRP,spotify:track:79ji61eEDBXXcpR0DBjcRP,https://api.spotify.com/v1/tracks/79ji61eEDBXXcpR0DBjcRP,https://api.spotify.com/v1/audio-analysis/79ji61eEDBXXcpR0DBjcRP,224643,4,54,Big K.R.I.T.,I'm a god
0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,258880,4,75,21 Savage,I'm a god
0.803,0.789,10,-3.434,0,0.0383,0.0304,0,0.378,0.647,119.999,audio_features,1rsAFUCa6BVMgRQ3FCQQsi,spotify:track:1rsAFUCa6BVMgRQ3FCQQsi,https://api.spotify.com/v1/tracks/1rsAFUCa6BVMgRQ3FCQQsi,https://api.spotify.com/v1/audio-analysis/1rsAFUCa6BVMgRQ3FCQQsi,106021,4,73,Lil Pump,I'm a god
0.926,0.336,0,-9.326,0,0.594,0.0392,0,0.138,0.38,92.995,audio_features,39hnH8WdPmNT3Q3yzwC9Rg,spotify:track:39hnH8WdPmNT3Q3yzwC9Rg,https://api.spotify.com/v1/tracks/39hnH8WdPmNT3Q3yzwC9Rg,https://api.spotify.com/v1/audio-analysis/39hnH8WdPmNT3Q3yzwC9Rg,196600,4,65,YG,I'm a god
0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4,78,Lil Uzi Vert,I'm a god
0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,5uDASfU19gDxSjW8cnCaBp,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,177184,4,78,Rob $tone,I'm a god
0.878,0.233,5,-11.311,0,0.603,0.242,0,0.0817,0.135,134.956,audio_features,6IgtGf4ZmG3OPLmE1PFXrr,spotify:track:6IgtGf4ZmG3OPLmE1PFXrr,https://api.spotify.com/v1/tracks/6IgtGf4ZmG3OPLmE1PFXrr,https://api.spotify.com/v1/audio-analysis/6IgtGf4ZmG3OPLmE1PFXrr,128669,4,57,Ugly God,I'm a god
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4,84,French Montana,I'm a god
0.739,0.553,2,-9.129,1,0.245,0.653,0,0.113,0.305,129.925,audio_features,1eQIZQTJ3CQOYJPY7EOUKp,spotify:track:1eQIZQTJ3CQOYJPY7EOUKp,https://api.spotify.com/v1/tracks/1eQIZQTJ3CQOYJPY7EOUKp,https://api.spotify.com/v1/audio-analysis/1eQIZQTJ3CQOYJPY7EOUKp,131063,4,59,Famous Dex,I'm a god
0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,audio_features,0z5ZPs57J2KERwM1tBM2GF,spotify:track:0z5ZPs57J2KERwM1tBM2GF,https://api.spotify.com/v1/tracks/0z5ZPs57J2KERwM1tBM2GF,https://api.spotify.com/v1/audio-analysis/0z5ZPs57J2KERwM1tBM2GF,248587,4,69,Lil Wayne,I'm a god
0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,audio_features,19gEmPjfqSZT0ulDRfjl0m,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m,194561,4,72,Bobby Shmurda,I'm a god
0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,92.107,audio_features,2DgMxFMUQRPthW4ROhjen1,spotify:track:2DgMxFMUQRPthW4ROhjen1,https://api.spotify.com/v1/tracks/2DgMxFMUQRPthW4ROhjen1,https://api.spotify.com/v1/audio-analysis/2DgMxFMUQRPthW4ROhjen1,274274,4,71,BROCKHAMPTON,I'm a god
0.941,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.041,audio_features,5hTpBe8h35rJ67eAWHQsJx,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,209640,4,75,Aminé,I'm a god
0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98,audio_features,6C7RJEIUDqKkJRZVWdkfkH,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,https://api.spotify.com/v1/tracks/6C7RJEIUDqKkJRZVWdkfkH,https://api.spotify.com/v1/audio-analysis/6C7RJEIUDqKkJRZVWdkfkH,311867,4,73,Kanye West,I'm a god
0.508,0.763,1,-5.674,1,0.303,0.0627,0,0.347,0.275,161.59,audio_features,4zGvb8hxGLB2jEPRFiRRqw,spotify:track:4zGvb8hxGLB2jEPRFiRRqw,https://api.spotify.com/v1/tracks/4zGvb8hxGLB2jEPRFiRRqw,https://api.spotify.com/v1/audio-analysis/4zGvb8hxGLB2jEPRFiRRqw,192947,4,69,Childish Gambino,I'm a god
0.774,0.431,1,-8.407,1,0.346,0.000146,1.99e-05,0.112,0.353,201.843,audio_features,49ySwzAyvxcNXOkOP6ZB1L,spotify:track:49ySwzAyvxcNXOkOP6ZB1L,https://api.spotify.com/v1/tracks/49ySwzAyvxcNXOkOP6ZB1L,https://api.spotify.com/v1/audio-analysis/49ySwzAyvxcNXOkOP6ZB1L,181400,4,49,Drake,I'm a god
0.919,0.73,1,-6.581,1,0.088,0.00194,8.51e-05,0.101,0.189,95.044,audio_features,6tUgfsOa8PLkoede5nOR7D,spotify:track:6tUgfsOa8PLkoede5nOR7D,https://api.spotify.com/v1/tracks/6tUgfsOa8PLkoede5nOR7D,https://api.spotify.com/v1/audio-analysis/6tUgfsOa8PLkoede5nOR7D,219880,4,19,N.E.R.D,I'm a god
0.895,0.536,6,-8.588,0,0.329,0.122,0,0.119,0.296,112.892,audio_features,5sqHFfmw7MMc1L85BN8802,spotify:track:5sqHFfmw7MMc1L85BN8802,https://api.spotify.com/v1/tracks/5sqHFfmw7MMc1L85BN8802,https://api.spotify.com/v1/audio-analysis/5sqHFfmw7MMc1L85BN8802,288525,4,56,ScHoolboy Q,I'm a god
0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,audio_features,0zO8ctW0UiuOefR87OeJOZ,spotify:track:0zO8ctW0UiuOefR87OeJOZ,https://api.spotify.com/v1/tracks/0zO8ctW0UiuOefR87OeJOZ,https://api.spotify.com/v1/audio-analysis/0zO8ctW0UiuOefR87OeJOZ,299960,4,72,ScHoolboy Q,I'm a god
0.745,0.669,9,-3.613,1,0.129,0.522,0,0.154,0.699,143.164,audio_features,2UzQdfooGVIeGjqcUMOBWY,spotify:track:2UzQdfooGVIeGjqcUMOBWY,https://api.spotify.com/v1/tracks/2UzQdfooGVIeGjqcUMOBWY,https://api.spotify.com/v1/audio-analysis/2UzQdfooGVIeGjqcUMOBWY,181154,4,57,DRAM,I'm a god
0.543,0.915,0,-4.746,0,0.113,0.0162,0,0.744,0.577,153.998,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093,4,75,Kanye West,I'm a god
0.828,0.301,2,-12.374,1,0.246,0.16,0,0.0864,0.169,144.998,audio_features,3vtoVqw8chHlWJLkLROfgV,spotify:track:3vtoVqw8chHlWJLkLROfgV,https://api.spotify.com/v1/tracks/3vtoVqw8chHlWJLkLROfgV,https://api.spotify.com/v1/audio-analysis/3vtoVqw8chHlWJLkLROfgV,140063,4,54,Ugly God,I'm a god
0.939,0.659,7,-6.124,1,0.249,0.159,0,0.276,0.681,111.999,audio_features,5kmOA4GG5o3lg7kaFPDfc8,spotify:track:5kmOA4GG5o3lg7kaFPDfc8,https://api.spotify.com/v1/tracks/5kmOA4GG5o3lg7kaFPDfc8,https://api.spotify.com/v1/audio-analysis/5kmOA4GG5o3lg7kaFPDfc8,145787,4,12,Ski Mask The Slump God,I'm a god
0.544,0.92,5,-1.474,0,0.277,0.244,0,0.19,0.519,105.307,audio_features,6HSqyfGnsHYw9MmIpa9zlZ,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,https://api.spotify.com/v1/tracks/6HSqyfGnsHYw9MmIpa9zlZ,https://api.spotify.com/v1/audio-analysis/6HSqyfGnsHYw9MmIpa9zlZ,357347,5,66,Drake,I'm a god
0.628,0.692,2,-5.64,1,0.202,0.00244,0.013,0.668,0.0964,124.791,audio_features,1ZHYJ2Wwgxes4m8Ba88PeK,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,https://api.spotify.com/v1/tracks/1ZHYJ2Wwgxes4m8Ba88PeK,https://api.spotify.com/v1/audio-analysis/1ZHYJ2Wwgxes4m8Ba88PeK,378893,5,68,Kanye West,I'm a god
0.795,0.88,9,-4.694,1,0.228,0.26,1.81e-05,0.381,0.547,139.969,audio_features,6l2Q1Jb5c2VycqDEzp5ZlJ,spotify:track:6l2Q1Jb5c2VycqDEzp5ZlJ,https://api.spotify.com/v1/tracks/6l2Q1Jb5c2VycqDEzp5ZlJ,https://api.spotify.com/v1/audio-analysis/6l2Q1Jb5c2VycqDEzp5ZlJ,219884,4,43,Danny Brown,I'm a god
0.52,0.762,0,-6.603,0,0.338,0.162,0,0.182,0.716,84.11,audio_features,4HFsQRxQLEPleq9UmIzke4,spotify:track:4HFsQRxQLEPleq9UmIzke4,https://api.spotify.com/v1/tracks/4HFsQRxQLEPleq9UmIzke4,https://api.spotify.com/v1/audio-analysis/4HFsQRxQLEPleq9UmIzke4,164534,4,40,Danny Brown,I'm a god
0.775,0.823,1,-6.091,1,0.271,0.000954,0,0.144,0.273,130.041,audio_features,722tgOgdIbNe3BEyLnejw4,spotify:track:722tgOgdIbNe3BEyLnejw4,https://api.spotify.com/v1/tracks/722tgOgdIbNe3BEyLnejw4,https://api.spotify.com/v1/audio-analysis/722tgOgdIbNe3BEyLnejw4,188013,4,73,Kanye West,I'm a god
0.5,0.593,1,-4.34,1,0.0898,0.141,6.21e-06,0.0969,0.329,68.456,audio_features,4cAgkb0ifwn0FSHGXnr4F6,spotify:track:4cAgkb0ifwn0FSHGXnr4F6,https://api.spotify.com/v1/tracks/4cAgkb0ifwn0FSHGXnr4F6,https://api.spotify.com/v1/audio-analysis/4cAgkb0ifwn0FSHGXnr4F6,256093,4,61,Kanye West,I'm a god
0.705,0.769,9,-5.526,0,0.0426,0.112,0,0.105,0.59,107.939,audio_features,22VdIZQfgXJea34mQxlt81,spotify:track:22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520,4,78,The Weeknd,I'm a god
